HostName,RAJ2000,DEJ2000,amaj,bmin,PA,Dist,T-Type,2SXPSNAME,Favg2SXPS,Fpeak2SXPS,2SXPSSep,4XMMName,Fpeak4XMM,4XMMSep,CSC2Name,FpeakCSC2,CSC2Sep,RABdeg,DEBdeg,SepS-X,SepX-C,SepS-C
NGC0447,18.906666,33.0676389,1.1065473548028188,1.0763908673621865,,82.60379,0.2,2SXPS J011534.5+330446,3.94e-14,2.188e-13,57.482458665908545,,,,,,,18.89407,33.07962,,,
NGC0444,18.9567255,31.0801809,0.7833755350540748,0.17217496538166926,159.85,47.86304,6.4,2SXPS J011549.8+310418,7.713e-14,1.708e-13,30.294247354478657,,,,,,,18.95761,31.0718,,,
UGC00833,19.5369165,11.38175,0.7210576757624345,0.49200555288056697,43.7599983215332,70.14552,5.8,,,,,4XMM J011810.3+112302,7.82753e-15,22.852839933604688,,,,19.542924103041,11.384118927559,,,
PGC663162,19.7797095,-34.3781475,0.21825791612008302,0.06901921323014426,138.5,355.14032,,,,,,4XMM J011906.5-342230,3.23197e-14,12.2825734242391,,,,19.7774813126107,-34.3752737280332,,,
ESO352-041,19.782699,-34.1033028,0.9682109819733035,0.5034658344259021,16.219999313354492,78.41515,-1.7,,,,,4XMM J011907.1-340705,1.41609e-15,53.902287318390634,,,,19.779949198653,-34.118101551313,,,
NGC0467,19.792101,3.3008277,0.8297934537187803,0.7429678211435035,124.5,80.20473,-2.0,,,,,4XMM J011909.5+031746,7.51279e-15,18.64268921037453,,,,19.789888098781,3.2961440690593,,,
NGC0470,19.936854,3.4099601,1.4320889849532898,0.810905048679468,155.5,39.99444,3.1,2SXPS J011942.7+032423,7.248e-13,1.3815e-12,33.701711350657654,4XMM J011942.7+032422,1.12855e-12,33.968002734749064,2CXO J011942.7+032422,1.43252639783e-13,34.025652149926664,19.9281717819884,3.40618946885455,0.7190154713565611,0.2212540363592783,
PGC094335,19.987695,-41.2417397,0.4304968760923002,0.1321204378660974,19.0,77.80366,6.2,,,,,,,,2CXO J011957.1-411413,3.53662001766e-15,17.011028068517493,19.98805673638,-41.2370222501351,,,
NGC0474,20.0277855,3.4153385,1.3273027809877695,1.2217152763469858,,29.51207,-2.0,2SXPS J012002.4+032456,2.256e-14,3.7491e-14,63.93473063083506,4XMM J012002.6+032501,1.66917e-14,60.6243107264393,,,,20.011006084759,3.4170819051452,5.890848429801406,,
NGC0474,20.0277855,3.4153385,1.3273027809877695,1.2217152763469858,,29.51207,-2.0,,,,,4XMM J012007.0+032533,3.17932e-14,39.245663865937715,,,,20.029558154319,3.4260955062841,,,
NGC0499,20.79798,33.4603155,0.841337030535234,0.5259809369116116,77.26000213623047,54.45027,-2.9,,,,,,,,2CXO J012314.3+332733,2.96464010996e-14,35.44484870187754,20.8097328685793,33.4594211933884,,,
IC1687,20.82945,33.2776067,0.3380414876959908,0.239315046161319,0.5,74.19933,-1.0,,,,,,,,2CXO J012319.5+331644,4.47166015993e-15,7.896608119255208,20.8315163334821,33.2789584552016,,,
NGC0508,20.9195265,33.2808629,0.5382326068149175,0.4819145118119856,25.0,82.41388,-4.9,,,,,,,,2CXO J012342.2+331706,3.84400694517e-15,24.67824453524945,20.9259057321902,33.2851701842534,,,
NGC0527,20.9921775,-35.1151325,0.8953029270176469,0.21378144307579303,15.020000457763672,80.79789,0.1,,,,,4XMM J012358.3-350635,2.7434e-15,19.192865672745246,,,,20.992919014642,-35.109835767623,,,
NGC0527B,20.9972715,-35.1273611,0.4354817949780402,0.134886971622246,28.969999313354492,82.60379,3.9,,,,,,,,2CXO J012358.6-350745,9.29810510281e-15,10.896992336707036,20.9943679090139,-35.1292380537689,,,
NGC0520,21.146187,3.7923901,2.046303298650054,0.803470626506436,130.0,30.56328,1.3,,,,,4XMM J012433.4+034747,1.97081e-14,28.26604635700238,2CXO J012433.4+034748,5.55013119564e-14,28.65258891539023,21.1395551028949,3.79681243973513,,0.8389805586855732,
NGC0524,21.19875,9.5387778,1.6825578468774536,1.674827195789138,,23.98832,-1.2,,,,,4XMM J012441.1+093230,1.58149e-14,97.8882329323659,,,,21.171350107949,9.5418157746413,,,
NGC0524,21.19875,9.5387778,1.6825578468774536,1.674827195789138,,23.98832,-1.2,,,,,4XMM J012446.8+093039,1.45256e-14,101.0189437247412,,,,21.195207651856,9.5109352990843,,,
NGC0524,21.19875,9.5387778,1.6825578468774536,1.674827195789138,,23.98832,-1.2,,,,,4XMM J012450.7+093116,1.57154e-14,77.55619578760214,,,,21.21144263216,9.521244097676,,,
PGC094305,21.2338845,8.6672881,0.2233417960754814,0.1945225724971404,66.98999786376953,202.67493,,,,,,,,,2CXO J012456.3+083953,5.83227402157e-15,9.479217255928203,21.2347695817242,8.66480461162343,,,
NGC0533,21.380787,1.7591167,1.721749653816692,1.2049527143432972,50.34000015258789,52.723,-4.9,,,,,4XMM J012525.4+014457,9.86681e-15,96.15230086584916,,,,21.355882155674,1.7494368643971,,,
NGC0533,21.380787,1.7591167,1.72174965381669,1.2049527143432999,50.34000015258789,52.723,-4.9,,,,,,,,2CXO J012532.2+014614,3.24807817477e-15,43.6528943415585,21.3842176770416,1.77074755300696,,,
NGC0541,21.4346475,-1.379486,1.081359261863508,0.7481178280472159,69.0,66.37433,-3.6,,,,,4XMM J012540.8-012311,1.79629e-14,58.46026221408108,2CXO J012540.7-012311,1.06386236047e-14,59.22355149408865,21.4198226354957,-1.38662647521031,,0.7649327458614242,
NGC0541,21.4346475,-1.379486,1.081359261863508,0.7481178280472159,69.0,66.37433,-3.6,,,,,,,,2CXO J012545.0-012302,3.6790606374947e-15,19.64548065068697,21.4378407976768,-1.38391188733773,,,
NGC0541,21.4346475,-1.379486,1.081359261863508,0.7481178280472159,69.0,66.37433,-3.6,,,,,,,,2CXO J012546.5-012205,2.9647156695053e-15,52.01771437207679,21.443764035548,-1.36827347531433,,,
NGC0541,21.4346475,-1.379486,1.081359261863508,0.7481178280472159,69.0,66.37433,-3.6,,,,,,,,2CXO J012547.0-012302,5.70654569458e-15,43.732601583740596,21.4458862210045,-1.3841052169453,,,
NGC0543,21.458208,-1.2928056,0.4054805289269202,0.18662507889785998,90.25,99.54062,-2.8,,,,,,,,2CXO J012550.5-011731,4.7395821058798e-15,8.672799941092041,21.4604709136887,-1.29197756443926,,,
NGC0545,21.49644,-1.3401635,1.5065030120930638,0.9749222998790219,55.0,66.98849,-2.8,,,,,,,,2CXO J012556.7-012023,3.2832980479e-15,36.62577922943561,21.4862661765039,-1.33992540052689,,,
NGC0545,21.49644,-1.3401635,1.5065030120930638,0.9749222998790219,55.0,66.98849,-2.8,,,,,,,,2CXO J012600.5-012015,2.13143427987e-15,22.60155936266584,21.5021391288319,-1.33752653300869,,,
NGC0545,21.49644,-1.3401635,1.5065030120930638,0.9749222998790219,55.0,66.98849,-2.8,,,,,,,,2CXO J012601.8-012030,2.7444590208465e-15,40.87805878334377,21.5076844841913,-1.3417657534827,,,
NGC0545,21.49644,-1.3401635,1.5065030120930638,0.9749222998790219,55.0,66.98849,-2.8,,,,,,,,2CXO J012602.0-012021,5.7329952457939e-15,44.09230213589591,21.5086613981054,-1.33930957103413,,,
NGC0547,21.50268,-1.3451745,1.53451099419558,0.9637624565954699,102.5,72.44357,-4.8,,,,,,,,2CXO J012602.6-012100,1.73920204915e-15,35.538469998274714,21.5111437685175,-1.35025944156133,,,
NGC0547,21.50268,-1.3451745,1.53451099419558,0.9637624565954699,102.5,72.44357,-4.8,,,,,4XMM J012605.9-012113,1.02239e-14,85.25050827441513,2CXO J012605.9-012114,8.71057556597e-15,85.78531915728165,21.5248479971543,-1.353931548625,,0.9348213887833065,
NGC0536,21.590709,34.7029722,1.4620761889216678,0.7463972047894982,66.5,64.5654,3.1,,,,,4XMM J012617.5+344130,1.31754e-14,65.60800497955518,,,,21.573105233543,34.691897247027,,,
NGC0536,21.590709,34.7029722,1.4620761889216678,0.7463972047894982,66.5,64.5654,3.1,,,,,4XMM J012624.6+344220,1.70078e-14,37.09671736559845,,,,21.602752169475,34.705829113044,,,
NGC0550,21.6771225,2.0223285,0.9077578313865676,0.344326148172138,120.0,84.41119,1.2,,,,,4XMM J012640.1+020143,2.70378e-15,41.799743095730555,,,,21.667453849332,2.0287666848619,,,
PGC005379,21.6812295,-1.3062222,0.34195582364071464,0.18791870214422207,138.5,71.81249,2.0,,,,,4XMM J012644.0-011832,7.35277e-15,13.265748190272044,,,,21.683717215215,-1.3089412449046,,,
NGC0584,22.836393,-6.868085,1.8922129235854679,1.253054626516056,97.44000244140625,20.04472,-4.7,,,,,,,,2CXO J013119.9-065207,2.11248005137e-14,11.180929589905611,22.8333152489259,-6.8686408765213,,,
NGC0582,22.99191,33.4765292,1.0326900779052661,0.24432617967141662,58.290000915527344,62.51726,3.1,2SXPS J013156.8+332817,1.044e-13,2.388e-13,23.73304112438706,,,,2CXO J013156.8+332817,7.38158293147e-14,22.765500756148036,22.9870735713304,33.4716594199198,,,1.00213887255614
NGC0596,23.216271,-7.0315417,1.0689810447511163,0.792446596230557,37.11000061035156,21.67704,-4.3,,,,,4XMM J013250.9-070248,2.35562e-14,56.70790683908025,,,,23.212258721414,-7.0467822733124,,,
NGC0613,23.575806,-29.4184424,2.6913489125814425,2.2129418618131336,122.16000366210938,26.42409,4.0,,,,,4XMM J013411.8-292404,2.83694e-14,102.7767294571619,,,,23.549563450488,-29.4013414804213,,,
NGC0613,23.575806,-29.4184424,2.6913489125814425,2.2129418618131336,122.16,26.42409,4.0,2SXPS J013412.5-292435,4.583e-14,3.1368e-13,79.71772282660234,,,,,,,23.55231,-29.40999,,,
NGC0613,23.575806,-29.4184424,2.6913489125814425,2.2129418618131336,122.16000366210938,26.42409,4.0,,,,,4XMM J013413.8-292413,2.3929e-14,77.14069619985331,,,,23.55779959888,-29.40384388702,,,
PGC005858,23.604963,-15.8190795,0.48974499270434935,0.4139710818561672,40.0,84.41119,5.0,,,,,,,,2CXO J013424.4-154910,4.06488086303e-15,10.304320417528835,23.6020427166134,-15.8196258708539,,,
PGC005858,23.604963,-15.8190795,0.48974499270434935,0.4139710818561672,40.0,84.41119,5.0,,,,,,,,2CXO J013425.7-154902,3.82875723082e-15,10.021806495974545,23.6072091450956,-15.8173246661616,,,
NGC0628,24.17395833333,15.78366666667,4.9427654732846955,4.666271503984957,,10.19,5.2,,,,,4XMM J013636.4+155036,2.41183e-13,228.17387475666362,,,,24.152064605891,15.843445356126,,,
NGC0628,24.17395833333,15.78366666667,4.9427654732846955,4.666271503984957,,10.19,5.2,2SXPS J013644.0+154818,5.341e-14,2.0762e-13,83.8059495086931,,,,,,,24.18357,15.80503,,,
NGC0628,24.17395833333,15.78366666667,4.9427654732846955,4.666271503984957,,10.19,5.2,2SXPS J013651.0+154546,3.463e-13,8.722e-13,153.70319330998694,4XMM J013651.1+154546,1.79945e-13,154.74642247602534,,,,24.2130159965354,15.7628114136231,1.0471939739256986,,
PGC006186,25.1052105,-7.9023885,0.739554194084106,0.1640476465565592,64.20999908447266,78.99507,,,,,,,,,2CXO J014024.4-075419,8.15398408631e-15,15.719172723200897,25.1020146987453,-7.90539611546522,,,
PGC006186,25.1052105,-7.9023885,0.739554194084106,0.1640476465565592,64.20999908447266,78.99507,,,,,,,,,2CXO J014026.6-075355,3.02797886383e-14,24.737716759577264,25.1111033205315,-7.89876227895987,,,
UGC01214,25.9906665,2.3498889,0.5247712143261613,0.4797003157579661,,73.62071,-1.2,,,,,,,,2CXO J014358.1+022036,4.09614965934e-15,23.51061863148984,25.9921909404592,2.34353827972035,,,
IC0170,27.9897285,-8.5176682,0.38812355831434586,0.3019743146881899,92.37999725341797,73.62071,-5.0,,,,,4XMM J015156.4-083053,1.5443e-14,18.613768333436685,,,,27.985403552092,-8.5147632012596,,,
NGC0704,28.157067,36.1267371,0.5482390980715925,0.3459154854594684,139.0,58.88432,-3.5,,,,,4XMM J015239.5+360726,7.88374e-14,24.421551280397004,2CXO J015239.5+360726,4.31799456248e-14,25.191233400615214,28.1649944626534,36.123914977583,,0.7702436024475222,
NGC0703,28.165281,36.171172,0.495415972446384,0.345119901920121,47.75,72.77803,-3.1,,,,,,,,2CXO J015239.6+361024,2.24348539898e-15,8.594655496634777,28.1650934225887,36.1735545975344,,,
NGC0708,28.193919,36.1519464,1.2822420182588579,0.613719615579204,38.25,71.1213,-4.9,,,,,,,,2CXO J015246.5+360936,7.24496394185e-15,29.784263888642496,28.1940094397356,36.1602194843776,,,
NGC0708,28.193919,36.1519464,1.2822420182588579,0.613719615579204,38.25,71.1213,-4.9,,,,,,,,2CXO J015247.1+360944,5.98174059053e-15,37.84073715058156,28.1962597143204,36.1622864216646,,,
NGC0708,28.193919,36.1519464,1.2822420182588579,0.613719615579204,38.25,71.1213,-4.9,,,,,,,,2CXO J015248.5+360917,1.92496776759e-15,26.286063791261398,28.2022753798578,36.1547372345963,,,
NGC0708,28.193919,36.1519464,1.2822420182588579,0.613719615579204,38.25,71.1213,-4.9,,,,,,,,2CXO J015250.1+361005,5.88044281727e-15,72.92145277183037,28.208950597696,36.1681642674249,,,
NGC0708,28.193919,36.1519464,1.2822420182588579,0.613719615579204,38.25,71.1213,-4.9,,,,,,,,2CXO J015250.5+360918,2.08275447826e-15,49.80951737601201,28.2105995903251,36.1551137567341,,,
PGC006966,28.2041115,-3.4469242,1.6068302693201586,0.21084825171429114,162.60000610351562,70.79458,5.0,,,,,4XMM J015250.7-032756,6.55718e-15,72.76785217183772,,,,28.211513323527,-3.4657388039844,,,
NGC0710,28.2249225,36.0528481,0.5211587146966523,0.3364883281421586,28.5,35.64511,5.9,,,,,,,,2CXO J015253.3+360320,1.00457550321e-14,12.427017011851067,28.2222960768643,36.0555697351581,,,
NGC0720,28.2521685,-13.7385851,2.243726949665658,1.188420143312436,143.1699981689453,26.06156,-4.9,,,,,,,,2CXO J015255.8-134350,1.32933679918e-14,74.05507737171705,28.2325563679375,-13.7308257962656,,,
NGC0720,28.2521685,-13.7385851,2.2437269496656604,1.188420143312438,143.1699981689453,26.06156,-4.9,,,,,4XMM J015256.1-134347,5.4405e-14,70.2826298677604,,,,28.2341503506838,-13.7299368633114,,,
NGC0720,28.2521685,-13.7385851,2.243726949665658,1.188420143312436,143.1699981689453,26.06156,-4.9,,,,,,,,2CXO J015259.3-134357,1.38345820762e-14,27.062708358156183,28.2474850307199,-13.7326006735144,,,
NGC0720,28.2521685,-13.7385851,2.243726949665658,1.188420143312436,143.1699981689453,26.06156,-4.9,,,,,,,,2CXO J015300.0-134411,1.3410304457612e-14,9.691084480384307,28.2503738233819,-13.7365338892193,,,
NGC0720,28.2521685,-13.7385851,2.243726949665658,1.188420143312436,143.1699981689453,26.06156,-4.9,,,,,,,,2CXO J015300.8-134449,1.68565658517e-14,30.99999064795024,28.2535233335163,-13.7470950477122,,,
NGC0720,28.2521685,-13.7385851,2.243726949665658,1.188420143312436,143.1699981689453,26.06156,-4.9,,,,,,,,2CXO J015301.1-134419,1.88463846204e-14,8.756047588290537,28.2546618866596,-13.7388074771606,,,
NGC0720,28.2521685,-13.7385851,2.243726949665658,1.188420143312436,143.1699981689453,26.06156,-4.9,,,,,,,,2CXO J015301.2-134447,1.68565658517e-14,30.36878298822477,28.2550896915297,-13.7465293107191,,,
NGC0720,28.2521685,-13.7385851,2.2437269496656604,1.188420143312438,143.1699981689453,26.06156,-4.9,,,,,4XMM J015306.5-134538,2.65095e-14,118.45371005083855,,,,28.2772357541185,-13.7607163213851,,,
NGC0731,28.734333,-9.0108717,0.8491218262308723,0.7498424177511869,155.5,54.60092,-4.0,,,,,4XMM J015456.4-090124,3.71368e-14,45.45100464151995,,,,28.73523789361,-9.0234653076335,,,
NGC0741,29.0875215,5.6287675,1.4156959978996921,1.134932425941912,92.69999694824219,80.20473,-4.8,,,,,,,,2CXO J015618.2+053835,2.04688872665e-15,65.62722807919126,29.0761596283937,5.64306708021552,,,
NGC0741,29.0875215,5.6287675,1.4156959978996921,1.134932425941912,92.69999694824219,80.20473,-4.8,,,,,,,,2CXO J015619.9+053644,1.98491759834e-15,60.72847034278282,29.0831568313106,5.6124673089943,,,
NGC0741,29.0875215,5.6287675,1.4156959978996921,1.134932425941912,92.69999694824219,80.20473,-4.8,,,,,,,,2CXO J015624.9+053751,1.81166201691e-15,59.6440125133314,29.1040112156682,5.63104731194831,,,
NGC0766,29.674959,8.3467222,0.903587063005464,0.5571472667958648,27.0,117.21954,-4.9,,,,,,,,2CXO J015841.1+082053,1.5414920534e-14,13.517025656371437,29.6714410835911,8.34813042076881,,,
NGC0765,29.699916,24.8925278,1.31210927169222,1.31210927169222,,74.81695,3.9,,,,,,,,2CXO J015844.7+245346,1.08188655334e-14,45.96353000615262,29.6864145520143,24.896136753522,,,
NGC0765,29.699916,24.8925278,1.31210927169222,1.31210927169222,,74.81695,3.9,,,,,4XMM J015844.8+245344,1.97142e-14,43.470599286633494,2CXO J015844.9+245344,3.03100413389e-14,42.82034695262642,29.6872971982096,24.8957621683785,,0.8624321798067628,
NGC0765,29.699916,24.8925278,1.31210927169222,1.31210927169222,,74.81695,3.9,,,,,4XMM J015852.2+245249,3.18939e-14,72.72887620195766,2CXO J015852.2+245248,1.30664537869e-14,73.78596625159713,29.7179146034147,24.8801379494615,,1.1168408463603292,
ESO477-020,30.150636,-25.0514607,0.6165524166144545,0.18279739580656243,71.86000061035156,55.18233,-2.0,,,,,4XMM J020035.1-250311,1.09851e-14,15.175251268631852,,,,30.146358846087,-25.053120621411,,,
ESO477-021,30.2079255,-25.0267392,0.7243859267723809,0.5997496515746895,47.29999923706055,71.44965,-2.1,,,,,4XMM J020047.8-250135,7.26545e-14,27.624214808268146,,,,30.199458348166,-25.0266027149243,,,
PGC007900,31.131066,-6.1989563,1.5558581685530093,0.6280149818474376,91.5,18.53532,9.0,,,,,4XMM J020434.3-061209,5.59782e-14,45.21988376722294,,,,31.14314896499,-6.20262862798598,,,
PGC007942,31.271667,-6.5074722,0.5793886780775631,0.5235642740254499,,74.81695,6.0,,,,,4XMM J020505.6-063001,4.99043e-14,25.93141020675065,,,,31.273435106605,-6.5004865317477,,,
UGC01651,32.410965,35.7971069,0.5740768107484416,0.4644831933899682,94.0,169.51183,-4.9,,,,,4XMM J020937.6+354727,8.51887e-14,24.85551813667434,2CXO J020937.6+354727,4.29563060242e-14,25.666629988741388,32.4066814945764,35.7908811784557,,0.820776471980208,
NGC0838,32.410569,-10.1463508,0.668297758273224,0.4830254394949068,77.20999908447266,54.00078,-1.1,,,,,,,,2CXO J020937.9-100848,6.04955693268e-15,8.40019435888609,32.4082394907957,-10.1467826527838,,,
UGC01651,32.410965,35.7971069,0.5740768107484416,0.4644831933899682,94.0,169.51183,-4.9,,,,,,,,2CXO J020938.0+354729,1.05527556088e-14,20.953683518387844,32.4084835322824,35.7916455269214,,,
NGC0838,32.410569,-10.1463508,0.668297758273224,0.4830254394949068,77.20999908447266,54.00078,-1.1,,,,,,,,2CXO J020938.3-100834,4.2755174128415e-15,12.669544422569759,32.4097219499796,-10.1429316826307,,,
NGC0838,32.410569,-10.1463508,0.668297758273224,0.4830254394949068,77.20999908447266,54.00078,-1.1,,,,,,,,2CXO J020940.6-100826,3.23702484495e-15,36.79792023790395,32.4191951204298,-10.1406604592009,,,
UGC01697,33.0850755,-2.1415432,0.5860976827740653,0.23332969015714433,135.0,162.9297,3.0,2SXPS J021218.5-020805,3.24e-14,1.8535e-13,37.333617412551774,,,,,,,33.07709,-2.13492,,,
PGC008726,34.3307055,-5.4806651,0.7395541940841036,0.39625066524023583,140.0,75.40497,9.0,,,,,4XMM J021718.0-052828,3.83266e-15,29.48125688466478,,,,34.325294388528,-5.4744966083216,,,
NGC0895,35.401959,-5.5213909,1.6671320638161746,1.116786111415266,105.47000122070312,29.3765,6.0,,,,,4XMM J022134.2-053104,4.27165e-14,35.78680585243941,,,,35.3925517697522,-5.51805295196889,,,
NGC0895,35.401959,-5.5213909,1.6671320638161746,1.116786111415266,105.47000122070312,29.3765,6.0,,,,,4XMM J022138.8-053134,1.10365e-14,39.426432088010124,,,,35.411818786421,-5.5262516645931,,,
NGC0891,35.639511,42.3476344,6.515833892261501,1.5134567140506536,22.0,9.12011,3.1,2SXPS J022231.1+422025,2.65e-13,8.0955e-13,36.390655930364005,4XMM J022231.4+422024,1.05789e-13,35.73122466373439,,,,35.630895003344,42.3400213761257,3.0875206198637377,,
NGC0891,35.639511,42.3476344,6.515833892261501,1.5134567140506536,22.0,9.12011,3.1,2SXPS J022231.1+422025,2.65e-13,8.0955e-13,36.390655930364005,4XMM J022231.5+422023,5.51871e-13,35.41104387199288,,,,35.6312768355133,42.3399068335412,4.1763773836153355,,
NGC0891,35.639511,42.3476344,6.515833892261501,1.5134567140506536,22.0,9.12011,3.1,2SXPS J022232.4+422027,1.025e-12,5.7738e-12,26.682629458507574,,,,,,,35.63504,42.341,,,
NGC0891,35.639511,42.3476344,6.51583389226152,1.5134567140506539,22.0,9.12011,3.1,,,,,4XMM J022233.4+422027,2.41165e-12,24.248081488987978,2CXO J022233.4+422026,5.67018112037e-13,24.654330892000882,35.639408824037,42.3407863911515,,0.40675994941016635,
NGC0891,35.639511,42.3476344,6.515833892261501,1.5134567140506536,22.0,9.12011,3.1,2SXPS J022234.4+422024,5.357e-13,7.5122e-12,29.022846756342737,,,,,,,35.64373,42.3402,,,
NGC0891,35.639511,42.3476344,6.515833892261501,1.5134567140506536,22.0,9.12011,3.1,2SXPS J022236.2+422237,1.333e-13,2.8937e-13,110.27706783946502,,,,,,,35.65108,42.37705,,,
NGC0891,35.639511,42.3476344,6.515833892261501,1.5134567140506536,22.0,9.12011,3.1,2SXPS J022241.9+422403,1.113e-13,3.2433e-13,213.68161114195644,,,,,,,35.67463,42.40102,,,
UGC01841,35.7991335,42.991546,1.093880811974778,0.77440830945624,144.0,73.79043,-4.9,,,,,,,,2CXO J022310.4+425956,1.56840424564e-15,30.932384541724353,35.7936921977793,42.999161062144,,,
UGC01841,35.7991335,42.991546,1.093880811974778,0.77440830945624,144.0,73.79043,-4.9,,,,,,,,2CXO J022310.6+425906,2.4877638082e-15,26.161793902985437,35.794276009218,42.9852067300231,,,
UGC01841,35.7991335,42.991546,1.093880811974778,0.77440830945624,144.0,73.79043,-4.9,,,,,,,,2CXO J022311.8+430009,3.83125998164e-15,40.03862656981951,35.79948627673,43.0026648474329,,,
UGC01841,35.7991335,42.991546,1.093880811974778,0.77440830945624,144.0,73.79043,-4.9,,,,,,,,2CXO J022315.2+425902,1.8071017748e-15,46.716194412466464,35.8135360968952,42.9839698064545,,,
PGC3080366,36.017334,-4.8033333,0.2930690822570144,0.2930690822570144,,191.16132,4.8,,,,,4XMM J022404.6-044830,8.17486e-15,19.392868215616012,,,,36.019228741773,-4.8083784886321,,,
NGC0922,36.2680485,-24.7883352,1.047056227925448,0.870903436695804,26.809999465942383,41.64856,6.0,,,,,,,,2CXO J022503.7-244757,2.42705146863e-14,40.303598034481006,36.2656555497197,-24.7993178569237,,,
NGC0922,36.2680485,-24.7883352,1.047056227925448,0.870903436695804,26.809999465942383,41.64856,6.0,,,,,,,,2CXO J022504.0-244702,9.22804193826e-15,15.802003529360425,36.2667750962526,-24.7841007373549,,,
NGC0922,36.2680485,-24.7883352,1.047056227925448,0.870903436695804,26.809999465942383,41.64856,6.0,,,,,,,,2CXO J022504.9-244759,8.57250894754e-15,42.153305336186484,36.2704764644078,-24.7998351245341,,,
